date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,NSM_sin,NSM_cos,Day_of_week_sin,Day_of_week_cos,WeekStatus
2018-12-15 14:00:00,3.31,0.0,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 14:15:00,3.82,0.0,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 14:30:00,4.1,0.0,-0.6087614290087203,-0.7933533402912354,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 14:45:00,4.07,0.0,-0.6593458151000688,-0.7518398074789774,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 15:00:00,4.21,0.0,-0.7071067811865475,-0.7071067811865477,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 15:15:00,3.74,0.0,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 15:30:00,3.74,0.0,-0.7933533402912349,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 15:45:00,3.96,0.0,-0.8314696123025452,-0.5555702330196022,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 16:00:00,3.28,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 16:15:00,3.35,0.0,-0.8968727415326883,-0.4422886902190013,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 16:30:00,3.28,0.0,-0.9238795325112864,-0.3826834323650903,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 16:45:00,3.24,0.0,-0.9469301294951056,-0.3214394653031618,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 17:00:00,3.28,0.0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 17:15:00,3.28,0.0,-0.9807852804032304,-0.1950903220161286,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 17:30:00,3.35,0.0,-0.9914448613738104,-0.1305261922200516,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 17:45:00,4.18,0.0,-0.9978589232386036,-0.0654031292301427,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 18:00:00,4.1,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 18:15:00,4.1,0.0,-0.9978589232386036,0.0654031292301423,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 18:30:00,4.1,0.0,-0.9914448613738104,0.1305261922200512,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 18:45:00,4.03,0.0,-0.9807852804032304,0.1950903220161283,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 19:00:00,4.28,0.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 19:15:00,3.49,0.0,-0.9469301294951056,0.3214394653031615,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 19:30:00,3.38,0.0,-0.9238795325112866,0.38268343236509,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 19:45:00,3.35,0.0,-0.8968727415326884,0.442288690219001,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 20:00:00,3.38,0.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 20:15:00,3.46,0.0,-0.8314696123025455,0.5555702330196018,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 20:30:00,3.42,0.0,-0.7933533402912352,0.6087614290087205,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 20:45:00,3.35,0.0,-0.7518398074789772,0.6593458151000691,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 21:00:00,3.38,0.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 21:15:00,3.96,0.0,-0.6593458151000694,0.7518398074789769,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 21:30:00,4.28,0.0,-0.608761429008721,0.7933533402912349,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 21:45:00,4.25,0.0,-0.5555702330196022,0.8314696123025452,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 22:00:00,4.18,0.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 22:15:00,3.74,2.3,-0.4422886902190014,0.8968727415326883,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 22:30:00,3.31,1.91,-0.3826834323650904,0.9238795325112864,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 22:45:00,4.07,2.45,-0.3214394653031618,0.9469301294951056,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 23:00:00,3.56,2.05,-0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 23:15:00,3.17,1.91,-0.1950903220161287,0.9807852804032304,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 23:30:00,3.24,1.91,-0.1305261922200516,0.9914448613738104,-0.9749279121818236,-0.2225209339563146,1
2018-12-15 23:45:00,3.2,1.98,-0.0654031292301428,0.9978589232386036,-0.9749279121818236,-0.2225209339563146,1
2018-12-16 00:00:00,4.21,3.46,0.0,1.0,-0.7818314824680299,0.6234898018587334,1
2018-12-16 00:15:00,3.24,2.05,0.065403129230143,0.9978589232386036,-0.7818314824680299,0.6234898018587334,1
2018-12-16 00:30:00,3.28,2.27,0.1305261922200515,0.9914448613738104,-0.7818314824680299,0.6234898018587334,1
2018-12-16 00:45:00,3.28,2.23,0.1950903220161282,0.9807852804032304,-0.7818314824680299,0.6234898018587334,1
2018-12-16 01:00:00,3.85,3.13,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,1
2018-12-16 01:15:00,4.18,3.78,0.3214394653031616,0.9469301294951056,-0.7818314824680299,0.6234898018587334,1
2018-12-16 01:30:00,4.07,3.96,0.3826834323650898,0.9238795325112868,-0.7818314824680299,0.6234898018587334,1
2018-12-16 01:45:00,4.07,3.82,0.4422886902190013,0.8968727415326883,-0.7818314824680299,0.6234898018587334,1
2018-12-16 02:00:00,3.92,3.49,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1
2018-12-16 02:15:00,3.28,2.56,0.5555702330196022,0.8314696123025452,-0.7818314824680299,0.6234898018587334,1
2018-12-16 02:30:00,3.42,2.63,0.6087614290087207,0.7933533402912352,-0.7818314824680299,0.6234898018587334,1
2018-12-16 02:45:00,3.53,2.7,0.6593458151000688,0.7518398074789774,-0.7818314824680299,0.6234898018587334,1
2018-12-16 03:00:00,4.14,3.78,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1
2018-12-16 03:15:00,3.56,3.02,0.7518398074789773,0.659345815100069,-0.7818314824680299,0.6234898018587334,1
2018-12-16 03:30:00,3.35,2.7,0.7933533402912352,0.6087614290087207,-0.7818314824680299,0.6234898018587334,1
2018-12-16 03:45:00,3.38,2.77,0.8314696123025452,0.5555702330196023,-0.7818314824680299,0.6234898018587334,1
2018-12-16 04:00:00,3.42,2.81,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1
2018-12-16 04:15:00,3.42,2.92,0.8968727415326884,0.4422886902190012,-0.7818314824680299,0.6234898018587334,1
2018-12-16 04:30:00,3.42,3.06,0.9238795325112868,0.3826834323650898,-0.7818314824680299,0.6234898018587334,1
2018-12-16 04:45:00,3.38,2.7,0.9469301294951056,0.3214394653031617,-0.7818314824680299,0.6234898018587334,1
2018-12-16 05:00:00,4.07,3.78,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,1
2018-12-16 05:15:00,4.14,3.74,0.9807852804032304,0.1950903220161283,-0.7818314824680299,0.6234898018587334,1
2018-12-16 05:30:00,4.07,3.67,0.9914448613738104,0.1305261922200517,-0.7818314824680299,0.6234898018587334,1
2018-12-16 05:45:00,4.07,3.74,0.9978589232386036,0.065403129230143,-0.7818314824680299,0.6234898018587334,1
2018-12-16 06:00:00,3.53,2.84,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
2018-12-16 06:15:00,3.31,2.41,0.9978589232386036,-0.0654031292301431,-0.7818314824680299,0.6234898018587334,1
2018-12-16 06:30:00,3.35,2.45,0.9914448613738104,-0.1305261922200513,-0.7818314824680299,0.6234898018587334,1
2018-12-16 06:45:00,3.64,3.02,0.9807852804032304,-0.1950903220161282,-0.7818314824680299,0.6234898018587334,1
2018-12-16 07:00:00,4.07,3.78,0.9659258262890684,-0.2588190451025208,-0.7818314824680299,0.6234898018587334,1
2018-12-16 07:15:00,3.38,2.74,0.9469301294951056,-0.3214394653031613,-0.7818314824680299,0.6234898018587334,1
2018-12-16 07:30:00,3.28,2.59,0.9238795325112868,-0.3826834323650897,-0.7818314824680299,0.6234898018587334,1
2018-12-16 07:45:00,3.89,2.77,0.8968727415326884,-0.4422886902190011,-0.7818314824680299,0.6234898018587334,1
2018-12-16 08:00:00,3.96,2.74,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1
2018-12-16 08:15:00,39.35,30.92,0.8314696123025453,-0.555570233019602,-0.7818314824680299,0.6234898018587334,1
2018-12-16 08:30:00,63.54,49.5,0.7933533402912352,-0.6087614290087207,-0.7818314824680299,0.6234898018587334,1
2018-12-16 08:45:00,65.02,43.63,0.7518398074789774,-0.6593458151000688,-0.7818314824680299,0.6234898018587334,1
2018-12-16 09:00:00,63.79,24.8,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1
2018-12-16 09:15:00,61.7,24.84,0.659345815100069,-0.7518398074789773,-0.7818314824680299,0.6234898018587334,1
2018-12-16 09:30:00,64.8,25.27,0.6087614290087209,-0.793353340291235,-0.7818314824680299,0.6234898018587334,1
2018-12-16 09:45:00,51.16,16.38,0.5555702330196022,-0.8314696123025453,-0.7818314824680299,0.6234898018587334,1
2018-12-16 10:00:00,55.01,21.42,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1
2018-12-16 10:15:00,61.81,26.86,0.4422886902190013,-0.8968727415326883,-0.7818314824680299,0.6234898018587334,1
2018-12-16 10:30:00,72.18,36.18,0.3826834323650899,-0.9238795325112868,-0.7818314824680299,0.6234898018587334,1
2018-12-16 10:45:00,54.86,20.41,0.3214394653031617,-0.9469301294951056,-0.7818314824680299,0.6234898018587334,1
2018-12-16 11:00:00,66.78,29.02,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1
2018-12-16 11:15:00,69.95,35.64,0.1950903220161286,-0.9807852804032304,-0.7818314824680299,0.6234898018587334,1
2018-12-16 11:30:00,53.35,18.83,0.1305261922200515,-0.9914448613738104,-0.7818314824680299,0.6234898018587334,1
2018-12-16 11:45:00,55.51,22.18,0.0654031292301431,-0.9978589232386036,-0.7818314824680299,0.6234898018587334,1
2018-12-16 12:00:00,11.81,0.65,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1
2018-12-16 12:15:00,5.65,0.0,-0.0654031292301428,-0.9978589232386036,-0.7818314824680299,0.6234898018587334,1
2018-12-16 12:30:00,5.54,0.0,-0.1305261922200517,-0.9914448613738104,-0.7818314824680299,0.6234898018587334,1
2018-12-16 12:45:00,5.44,0.0,-0.1950903220161283,-0.9807852804032304,-0.7818314824680299,0.6234898018587334,1
2018-12-16 13:00:00,5.33,0.0,-0.2588190451025203,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,1
2018-12-16 13:15:00,36.47,14.76,-0.3214394653031615,-0.9469301294951056,-0.7818314824680299,0.6234898018587334,1
2018-12-16 13:30:00,63.72,29.77,-0.3826834323650896,-0.9238795325112868,-0.7818314824680299,0.6234898018587334,1
2018-12-16 13:45:00,64.8,32.18,-0.4422886902190011,-0.8968727415326884,-0.7818314824680299,0.6234898018587334,1
2018-12-16 14:00:00,61.85,26.53,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,1
2018-12-16 14:15:00,57.89,22.25,-0.555570233019602,-0.8314696123025455,-0.7818314824680299,0.6234898018587334,1
2018-12-16 14:30:00,54.36,19.91,-0.6087614290087203,-0.7933533402912354,-0.7818314824680299,0.6234898018587334,1
2018-12-16 14:45:00,47.38,14.98,-0.6593458151000688,-0.7518398074789774,-0.7818314824680299,0.6234898018587334,1
2018-12-16 15:00:00,43.49,9.54,-0.7071067811865475,-0.7071067811865477,-0.7818314824680299,0.6234898018587334,1
2018-12-16 15:15:00,45.4,13.36,-0.7518398074789773,-0.6593458151000691,-0.7818314824680299,0.6234898018587334,1
2018-12-16 15:30:00,60.55,29.38,-0.7933533402912349,-0.6087614290087209,-0.7818314824680299,0.6234898018587334,1
2018-12-16 15:45:00,48.42,16.27,-0.8314696123025452,-0.5555702330196022,-0.7818314824680299,0.6234898018587334,1
2018-12-16 16:00:00,63.22,29.99,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1
2018-12-16 16:15:00,62.64,27.07,-0.8968727415326883,-0.4422886902190013,-0.7818314824680299,0.6234898018587334,1
2018-12-16 16:30:00,66.02,30.6,-0.9238795325112864,-0.3826834323650903,-0.7818314824680299,0.6234898018587334,1
2018-12-16 16:45:00,35.42,9.61,-0.9469301294951056,-0.3214394653031618,-0.7818314824680299,0.6234898018587334,1
2018-12-16 17:00:00,9.11,0.0,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1
2018-12-16 17:15:00,8.06,0.0,-0.9807852804032304,-0.1950903220161286,-0.7818314824680299,0.6234898018587334,1
2018-12-16 17:30:00,7.74,0.0,-0.9914448613738104,-0.1305261922200516,-0.7818314824680299,0.6234898018587334,1
2018-12-16 17:45:00,7.85,0.0,-0.9978589232386036,-0.0654031292301427,-0.7818314824680299,0.6234898018587334,1
2018-12-16 18:00:00,6.73,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1
2018-12-16 18:15:00,5.22,0.0,-0.9978589232386036,0.0654031292301423,-0.7818314824680299,0.6234898018587334,1
2018-12-16 18:30:00,5.69,0.0,-0.9914448613738104,0.1305261922200512,-0.7818314824680299,0.6234898018587334,1
2018-12-16 18:45:00,5.72,0.0,-0.9807852804032304,0.1950903220161283,-0.7818314824680299,0.6234898018587334,1
2018-12-16 19:00:00,5.69,0.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1
2018-12-16 19:15:00,5.72,0.0,-0.9469301294951056,0.3214394653031615,-0.7818314824680299,0.6234898018587334,1
2018-12-16 19:30:00,5.44,0.0,-0.9238795325112866,0.38268343236509,-0.7818314824680299,0.6234898018587334,1
2018-12-16 19:45:00,4.46,0.0,-0.8968727415326884,0.442288690219001,-0.7818314824680299,0.6234898018587334,1
2018-12-16 20:00:00,4.5,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1
2018-12-16 20:15:00,4.46,0.0,-0.8314696123025455,0.5555702330196018,-0.7818314824680299,0.6234898018587334,1
2018-12-16 20:30:00,4.5,0.0,-0.7933533402912352,0.6087614290087205,-0.7818314824680299,0.6234898018587334,1
2018-12-16 20:45:00,4.54,0.0,-0.7518398074789772,0.6593458151000691,-0.7818314824680299,0.6234898018587334,1
2018-12-16 21:00:00,4.46,0.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1
2018-12-16 21:15:00,4.5,0.0,-0.6593458151000694,0.7518398074789769,-0.7818314824680299,0.6234898018587334,1
2018-12-16 21:30:00,4.5,0.0,-0.608761429008721,0.7933533402912349,-0.7818314824680299,0.6234898018587334,1
2018-12-16 21:45:00,4.57,0.0,-0.5555702330196022,0.8314696123025452,-0.7818314824680299,0.6234898018587334,1
2018-12-16 22:00:00,4.57,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1
2018-12-16 22:15:00,4.25,3.6,-0.4422886902190014,0.8968727415326883,-0.7818314824680299,0.6234898018587334,1
2018-12-16 22:30:00,4.25,3.85,-0.3826834323650904,0.9238795325112864,-0.7818314824680299,0.6234898018587334,1
2018-12-16 22:45:00,4.18,3.74,-0.3214394653031618,0.9469301294951056,-0.7818314824680299,0.6234898018587334,1
2018-12-16 23:00:00,5.44,3.6,-0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,1
2018-12-16 23:15:00,4.82,3.2,-0.1950903220161287,0.9807852804032304,-0.7818314824680299,0.6234898018587334,1
2018-12-16 23:30:00,4.14,3.2,-0.1305261922200516,0.9914448613738104,-0.7818314824680299,0.6234898018587334,1
2018-12-16 23:45:00,4.18,3.24,-0.0654031292301428,0.9978589232386036,-0.7818314824680299,0.6234898018587334,1
2018-12-17 00:00:00,4.57,3.06,0.0,1.0,0.0,1.0,0
2018-12-17 00:15:00,4.25,3.46,0.065403129230143,0.9978589232386036,0.0,1.0,0
2018-12-17 00:30:00,4.18,3.46,0.1305261922200515,0.9914448613738104,0.0,1.0,0
2018-12-17 00:45:00,4.21,3.49,0.1950903220161282,0.9807852804032304,0.0,1.0,0
2018-12-17 01:00:00,4.21,3.49,0.2588190451025207,0.9659258262890684,0.0,1.0,0
2018-12-17 01:15:00,4.21,3.71,0.3214394653031616,0.9469301294951056,0.0,1.0,0
2018-12-17 01:30:00,4.36,3.85,0.3826834323650898,0.9238795325112868,0.0,1.0,0
2018-12-17 01:45:00,4.28,4.03,0.4422886902190013,0.8968727415326883,0.0,1.0,0
2018-12-17 02:00:00,4.28,3.92,0.4999999999999999,0.8660254037844387,0.0,1.0,0
2018-12-17 02:15:00,4.28,3.92,0.5555702330196022,0.8314696123025452,0.0,1.0,0
2018-12-17 02:30:00,3.71,3.06,0.6087614290087207,0.7933533402912352,0.0,1.0,0
2018-12-17 02:45:00,4.32,4.07,0.6593458151000688,0.7518398074789774,0.0,1.0,0
2018-12-17 03:00:00,3.82,3.28,0.7071067811865476,0.7071067811865476,0.0,1.0,0
2018-12-17 03:15:00,3.53,2.88,0.7518398074789773,0.659345815100069,0.0,1.0,0
2018-12-17 03:30:00,3.53,2.84,0.7933533402912352,0.6087614290087207,0.0,1.0,0
2018-12-17 03:45:00,3.53,2.77,0.8314696123025452,0.5555702330196023,0.0,1.0,0
2018-12-17 04:00:00,3.6,2.77,0.8660254037844386,0.5000000000000001,0.0,1.0,0
2018-12-17 04:15:00,3.53,2.74,0.8968727415326884,0.4422886902190012,0.0,1.0,0
2018-12-17 04:30:00,3.53,2.81,0.9238795325112868,0.3826834323650898,0.0,1.0,0
2018-12-17 04:45:00,4.1,3.64,0.9469301294951056,0.3214394653031617,0.0,1.0,0
2018-12-17 05:00:00,4.25,3.96,0.9659258262890684,0.2588190451025207,0.0,1.0,0
2018-12-17 05:15:00,4.28,3.85,0.9807852804032304,0.1950903220161283,0.0,1.0,0
2018-12-17 05:30:00,4.25,3.82,0.9914448613738104,0.1305261922200517,0.0,1.0,0
2018-12-17 05:45:00,3.64,2.77,0.9978589232386036,0.065403129230143,0.0,1.0,0
2018-12-17 06:00:00,3.49,2.34,1.0,6.123233995736766e-17,0.0,1.0,0
2018-12-17 06:15:00,3.46,2.3,0.9978589232386036,-0.0654031292301431,0.0,1.0,0
2018-12-17 06:30:00,4.32,3.06,0.9914448613738104,-0.1305261922200513,0.0,1.0,0
2018-12-17 06:45:00,3.6,2.41,0.9807852804032304,-0.1950903220161282,0.0,1.0,0
2018-12-17 07:00:00,3.42,2.56,0.9659258262890684,-0.2588190451025208,0.0,1.0,0
2018-12-17 07:15:00,3.49,2.92,0.9469301294951056,-0.3214394653031613,0.0,1.0,0
2018-12-17 07:30:00,4.36,3.74,0.9238795325112868,-0.3826834323650897,0.0,1.0,0
2018-12-17 07:45:00,6.19,4.14,0.8968727415326884,-0.4422886902190011,0.0,1.0,0
2018-12-17 08:00:00,6.3,3.53,0.8660254037844387,-0.4999999999999998,0.0,1.0,0
2018-12-17 08:15:00,6.48,3.64,0.8314696123025453,-0.555570233019602,0.0,1.0,0
2018-12-17 08:30:00,53.35,41.15,0.7933533402912352,-0.6087614290087207,0.0,1.0,0
2018-12-17 08:45:00,46.94,27.36,0.7518398074789774,-0.6593458151000688,0.0,1.0,0
2018-12-17 09:00:00,52.06,15.77,0.7071067811865476,-0.7071067811865475,0.0,1.0,0
2018-12-17 09:15:00,54.83,17.96,0.659345815100069,-0.7518398074789773,0.0,1.0,0
2018-12-17 09:30:00,56.12,19.62,0.6087614290087209,-0.793353340291235,0.0,1.0,0
2018-12-17 09:45:00,58.0,21.53,0.5555702330196022,-0.8314696123025453,0.0,1.0,0
2018-12-17 10:00:00,50.08,15.3,0.4999999999999999,-0.8660254037844387,0.0,1.0,0
2018-12-17 10:15:00,46.04,11.66,0.4422886902190013,-0.8968727415326883,0.0,1.0,0
2018-12-17 10:30:00,49.54,15.16,0.3826834323650899,-0.9238795325112868,0.0,1.0,0
2018-12-17 10:45:00,54.14,17.93,0.3214394653031617,-0.9469301294951056,0.0,1.0,0
2018-12-17 11:00:00,53.78,18.07,0.258819045102521,-0.9659258262890682,0.0,1.0,0
2018-12-17 11:15:00,52.67,16.99,0.1950903220161286,-0.9807852804032304,0.0,1.0,0
2018-12-17 11:30:00,55.84,20.52,0.1305261922200515,-0.9914448613738104,0.0,1.0,0
2018-12-17 11:45:00,49.64,14.76,0.0654031292301431,-0.9978589232386036,0.0,1.0,0
2018-12-17 12:00:00,54.5,22.61,1.2246467991473532e-16,-1.0,0.0,1.0,0
2018-12-17 12:15:00,11.12,0.86,-0.0654031292301428,-0.9978589232386036,0.0,1.0,0
2018-12-17 12:30:00,7.06,0.0,-0.1305261922200517,-0.9914448613738104,0.0,1.0,0
2018-12-17 12:45:00,7.13,0.0,-0.1950903220161283,-0.9807852804032304,0.0,1.0,0
2018-12-17 13:00:00,8.21,0.0,-0.2588190451025203,-0.9659258262890684,0.0,1.0,0
2018-12-17 13:15:00,33.26,7.74,-0.3214394653031615,-0.9469301294951056,0.0,1.0,0
2018-12-17 13:30:00,56.99,23.0,-0.3826834323650896,-0.9238795325112868,0.0,1.0,0
2018-12-17 13:45:00,56.59,22.21,-0.4422886902190011,-0.8968727415326884,0.0,1.0,0
2018-12-17 14:00:00,55.08,19.62,-0.5000000000000001,-0.8660254037844386,0.0,1.0,0
2018-12-17 14:15:00,51.05,17.64,-0.555570233019602,-0.8314696123025455,0.0,1.0,0
2018-12-17 14:30:00,47.95,13.64,-0.6087614290087203,-0.7933533402912354,0.0,1.0,0
2018-12-17 14:45:00,57.82,23.15,-0.6593458151000688,-0.7518398074789774,0.0,1.0,0
2018-12-17 15:00:00,59.11,24.95,-0.7071067811865475,-0.7071067811865477,0.0,1.0,0
2018-12-17 15:15:00,60.62,28.91,-0.7518398074789773,-0.6593458151000691,0.0,1.0,0
2018-12-17 15:30:00,53.6,18.94,-0.7933533402912349,-0.6087614290087209,0.0,1.0,0
2018-12-17 15:45:00,60.44,24.01,-0.8314696123025452,-0.5555702330196022,0.0,1.0,0
2018-12-17 16:00:00,67.5,32.58,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0
2018-12-17 16:15:00,85.86,50.08,-0.8968727415326883,-0.4422886902190013,0.0,1.0,0
2018-12-17 16:30:00,82.33,48.85,-0.9238795325112864,-0.3826834323650903,0.0,1.0,0
2018-12-17 16:45:00,59.8,23.94,-0.9469301294951056,-0.3214394653031618,0.0,1.0,0
2018-12-17 17:00:00,60.37,25.13,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0
2018-12-17 17:15:00,56.38,22.9,-0.9807852804032304,-0.1950903220161286,0.0,1.0,0
2018-12-17 17:30:00,52.99,18.25,-0.9914448613738104,-0.1305261922200516,0.0,1.0,0
2018-12-17 17:45:00,35.35,0.32,-0.9978589232386036,-0.0654031292301427,0.0,1.0,0
2018-12-17 18:00:00,31.32,2.3,-1.0,-1.8369701987210294e-16,0.0,1.0,0
2018-12-17 18:15:00,16.09,1.55,-0.9978589232386036,0.0654031292301423,0.0,1.0,0
2018-12-17 18:30:00,6.37,0.0,-0.9914448613738104,0.1305261922200512,0.0,1.0,0
2018-12-17 18:45:00,5.8,0.0,-0.9807852804032304,0.1950903220161283,0.0,1.0,0
2018-12-17 19:00:00,5.54,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0
2018-12-17 19:15:00,5.54,0.0,-0.9469301294951056,0.3214394653031615,0.0,1.0,0
2018-12-17 19:30:00,5.62,0.0,-0.9238795325112866,0.38268343236509,0.0,1.0,0
2018-12-17 19:45:00,5.54,0.0,-0.8968727415326884,0.442288690219001,0.0,1.0,0
2018-12-17 20:00:00,5.62,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0
2018-12-17 20:15:00,5.54,0.0,-0.8314696123025455,0.5555702330196018,0.0,1.0,0
2018-12-17 20:30:00,4.75,0.0,-0.7933533402912352,0.6087614290087205,0.0,1.0,0
2018-12-17 20:45:00,4.46,0.0,-0.7518398074789772,0.6593458151000691,0.0,1.0,0
2018-12-17 21:00:00,4.46,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0
2018-12-17 21:15:00,4.43,0.0,-0.6593458151000694,0.7518398074789769,0.0,1.0,0
2018-12-17 21:30:00,4.43,0.0,-0.608761429008721,0.7933533402912349,0.0,1.0,0
2018-12-17 21:45:00,4.46,0.0,-0.5555702330196022,0.8314696123025452,0.0,1.0,0
2018-12-17 22:00:00,4.46,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0
2018-12-17 22:15:00,4.14,3.64,-0.4422886902190014,0.8968727415326883,0.0,1.0,0
2018-12-17 22:30:00,4.18,3.82,-0.3826834323650904,0.9238795325112864,0.0,1.0,0
2018-12-17 22:45:00,4.21,3.85,-0.3214394653031618,0.9469301294951056,0.0,1.0,0
2018-12-17 23:00:00,4.18,3.71,-0.2588190451025207,0.9659258262890684,0.0,1.0,0
2018-12-17 23:15:00,4.14,3.42,-0.1950903220161287,0.9807852804032304,0.0,1.0,0
2018-12-17 23:30:00,4.07,3.06,-0.1305261922200516,0.9914448613738104,0.0,1.0,0
2018-12-17 23:45:00,4.07,3.02,-0.0654031292301428,0.9978589232386036,0.0,1.0,0
2018-12-18 00:00:00,4.14,3.2,0.0,1.0,0.7818314824680298,0.6234898018587336,0
2018-12-18 00:15:00,5.22,2.81,0.065403129230143,0.9978589232386036,0.7818314824680298,0.6234898018587336,0
2018-12-18 00:30:00,4.68,3.24,0.1305261922200515,0.9914448613738104,0.7818314824680298,0.6234898018587336,0
2018-12-18 00:45:00,4.14,3.74,0.1950903220161282,0.9807852804032304,0.7818314824680298,0.6234898018587336,0
2018-12-18 01:00:00,4.1,3.49,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0
2018-12-18 01:15:00,4.18,3.42,0.3214394653031616,0.9469301294951056,0.7818314824680298,0.6234898018587336,0
2018-12-18 01:30:00,4.07,3.35,0.3826834323650898,0.9238795325112868,0.7818314824680298,0.6234898018587336,0
2018-12-18 01:45:00,4.18,3.42,0.4422886902190013,0.8968727415326883,0.7818314824680298,0.6234898018587336,0
2018-12-18 02:00:00,4.1,3.71,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0
2018-12-18 02:15:00,4.18,3.56,0.5555702330196022,0.8314696123025452,0.7818314824680298,0.6234898018587336,0
2018-12-18 02:30:00,4.14,3.6,0.6087614290087207,0.7933533402912352,0.7818314824680298,0.6234898018587336,0
2018-12-18 02:45:00,4.21,3.71,0.6593458151000688,0.7518398074789774,0.7818314824680298,0.6234898018587336,0
2018-12-18 03:00:00,4.18,3.49,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0
2018-12-18 03:15:00,3.6,2.84,0.7518398074789773,0.659345815100069,0.7818314824680298,0.6234898018587336,0
